ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,17.0,"C00, D01, D09, D66","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,20.0,"C00, D01, D14, D15","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7220202,Ngôn ngữ Nga,16.65,"C00, D01, D09, D66","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7580106,Quản lý đô thị và công trình,15.45,"A00, A01, C00, D01","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7310205,Quản lý nhà nước,15.5,"C00, C19, D01, D66","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,19.0,"A00, A01, A08, D01","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7850101,Quản lý tài nguyên và môi trường,15.55,"A00, B00, C00, D01","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,15.05,"A00, A07, C00, D66","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7720501,Răng- Hàm -Mặt,22.1,"A00, A02, B00, D08","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,15.2,"A00, A01, C14, D10","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7580108,Thiết kế nội thất,15.0,"H00, H01, H06, H08","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7210403,Thiết kế đồ họa,15.0,"H00, H01, H06, H08","0",
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,Hà Nội,7720101,Y khoa,22.35,"A00, A02, B00, D08","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340405,Hệ thống thông tin,22.5,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340301,Kế toán,24.25,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340302,Kiểm toán,24.25,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340121,Kinh doanh thương mại,25.25,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7310101,Kinh tế,24.25,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7380107,Luật kinh tế,24.0,"A00, A01, D01, D96","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340115,Marketing,26.0,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340120,Ngành Kinh doanh quốc tế,26.75,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7380101,Ngành Luật,23.0,"A00, A01, D01, D96","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7810103,Quản trị dịch vụ du lịch và lữ hành,24.5,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7810201,Quản trị khách sạn,25.0,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7310205,Quản lý nhà nước,22.0,"A00, A01, D01, D96","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340101,Quản trị Kinh doanh,25.0,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340404,Quản trị nhân lực,25.0,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340201,Tài chính – Ngân hàng,24.0,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7310107,Thống kê kinh tế,22.75,"A00, A01, D01, D90","0",
DDQ,Đại học Kinh Tế - Đại học Đà Nẵng,Đà Nẵng,7340122,Thương mại điện tử,25.25,"A00, A01, D01, D90","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340405,Hệ thống thông tin,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340301,Kế toán,18.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340302,Kiểm toán,18.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340121,Kinh doanh thương mại,18.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7620115,Kinh tế nông nghiệp,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7310102,Kinh tế chính trị,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7310101,Kinh tế,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7510605,Logistics và Quản lý chuỗi cung ứng,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340115,Marketing,20.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340404,Quản trị nhân lực,20.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340101,Quản trị Kinh doanh,20.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7903124,Song ngành Kinh tế - Tài chính,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340201,Tài chính – Ngân hàng,17.0,"A00, D01, D03, D96","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7349001,Tài chính - Ngân hàng (liên kết),15.0,"A00, D01, D03, D96","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7310107,Thống kê kinh tế,15.0,"A00, A01, C15, D01","0",
DHK,Đại học Kinh Tế - Đại học Huế,Huế,7340122,Thương mại điện tử,18.0,"A00, A01, C15, D01","0",
UKB,Đại học Kinh Bắc,Bắc Ninh,7480201,Công nghệ thông tin,15.0,"A00, A01, C04, D01","0",
UKB,Đại học Kinh Bắc,Bắc Ninh,7340301,Kế toán,15.0,"A00, A01, C04, D01","0",
UKB,Đại học Kinh Bắc,Bắc Ninh,7380107,Luật kinh tế,15.0,"A00, A01, C00, D01","0",
UKB,Đại học Kinh Bắc,Bắc Ninh,7220201,Ngôn ngữ Anh,15.0,"A01, D01, D10, D14","0",
UKB,Đại học Kinh Bắc,Bắc Ninh,7340101,Quản trị Kinh doanh,15.0,"A00, A01, C04, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7340301,Kế toán,14.0,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7310101,Kinh tế,14.7,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7620201,Lâm học,14.0,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7850103,Quản lý đất đai,15.5,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7340101,Quản trị Kinh doanh,14.1,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7340201,Tài chính – Ngân hàng,15.8,"A00, A01, B00, D01","0",
CEA,Đại học Kinh Tế Nghệ An,Nghệ An,7640101,Thú y,15.3,"A00, A01, B00, D01","0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720301C,Điều dưỡng gây mê hồi sức,19.2,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720301A,Điều dưỡng đa khoa,19.0,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720301B,Điều dưỡng nha khoa,19.2,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720201,Dược học,25.6,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,23.0,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,22.2,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.3,B00,"0",
YDN,Đại học Kỹ thuật Y Dược Đà Nẵng,Đà Nẵng,7720101,Y khoa,26.8,B00,"0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7540101,Công nghệ thực phẩm,22.0,"A00, B00, C02, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7480201,Công nghệ thông tin,23.0,"A00, A01, C01, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510203,Công nghệ kỹ thuật cơ điện tử,18.5,"A00, A01, A02, C01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7420201,Công nghệ sinh học,16.5,"A02, B00, C02, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510301,"Công nghệ kỹ thuật điện, điện tử",16.5,"A00, A01, A02, C01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,17.0,"A00, A02, C01, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,19.0,"A00, A01, A02, C01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7480104,Hệ thống thông tin,17.5,"A00, A01, C01, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7480101,Khoa học máy tính,18.0,"A00, A01, C01, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7520118,Kỹ thuật hệ thống công nghiệp,17.0,"A00, C01, C02, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7480103,Kỹ thuật phần mềm,19.5,"A00, A01, C01, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,24.0,"A00, C01, C02, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7510601,Quản lý công nghiệp,21.5,"A00, C01, C02, D01","0",
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,Cần Thơ,7580302,Quản lý xây dựng,18.0,"A00, C01, C02, D01","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7510301,"Công nghệ kỹ thuật điện, điện tử",15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7510205,Công nghệ kỹ thuật ô tô,18.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7510202,Công nghệ chế tạo máy,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7510604,Kinh tế công nghiệp,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520103,Kỹ thuật cơ khí,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7480106,Kỹ thuật máy tính,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7905218,Kỹ thuật Cơ khí(Chương trình tiên tiến),18.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520201,Kỹ thuật điện,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7905228,Kỹ thuật Điện,18.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520309,Kỹ thuật vật liệu,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520116,Kỹ thuật cơ khí động lực,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7580201,Kỹ thuật xây dựng,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520114,Kỹ thuật cơ điện tử,17.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520320,Ngành Kỹ thuật môi trường,15.0,"A00, B00, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520207,Ngành Kỹ thuật điện tử truyền thông,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,18.0,"A00, A01","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7520207,Ngành Kỹ thuật điện tử truyền thông,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7220201,Ngôn ngữ Anh,15.0,"A00, A01, D01, D07","0",
DTK,Đại học Kỹ Thuật Công Nghiệp - Đại học Thái Nguyên,Thái Nguyên,7510601,Quản lý công nghiệp,15.0,"A00, A01, D01, D07","0",
DLH,Đại học Lạc Hồng,Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7510205,Công nghệ kỹ thuật ô tô,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7540101,Công nghệ thực phẩm,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7480201,Công nghệ thông tin,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7310608,Đông phương học,15.0,D01,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7720201,Dược học,21.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7340301,Kế toán,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7380107,Luật kinh tế,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7220204,Ngôn ngữ Trung Quốc,15.0,D01,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7220201,Ngôn ngữ Anh,15.0,D01,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7340101,Quản trị Kinh doanh,15.0,A00,"0",
DLH,Đại học Lạc Hồng,Đồng Nai,7340201,Tài chính – Ngân hàng,15.0,A00,"0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7620112,Bảo vệ thực vật,15.0,"A00, B00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7620105,Chăn nuôi,15.0,"A00, B00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7549001,Công nghệ chế biến lâm sản,15.0,"A00, A01, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7340301,Kế toán,16.0,"A00, C00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7620110,Khoa học cây trồng,15.0,"A00, B00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7620205,Lâm sinh,15.0,"A00, B00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7620211,Quản lý tài nguyên rừng,15.0,"A00, C00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7340101,Quản trị Kinh doanh,15.0,"A00, C00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7850103,Quản lý đất đai,15.0,"A00, C00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, C00, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7580108,Thiết kế nội thất,15.0,"A00, A01, C15, D01","0",
LNS,Đại học Lâm nghiệp (Cơ sở 2),Đồng Nai,7640101,Thú y,17.0,"A00, B00, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7340116,Bất động sản,15.0,"A00, A16, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7420201,Công nghệ sinh học,16.0,"A00, A16, B00, B08","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,15.0,"A00, A01, A16, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7510205,Công nghệ kỹ thuật ô tô,15.0,"A00, A01, A16, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7760101,Công tác xã hội,15.0,"A00, C00, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7549001,Công nghệ chế biến lâm sản,15.0,"A00, A16, D01, D07","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7850104,Du lịch sinh thái,15.0,"B00, C00, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7480104,Hệ thống thông tin,15.0,"A00, A01, A16, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7340301,Kế toán,15.0,"A00, A16, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7620110,Khoa học cây trồng,15.0,"A00, A16, B00, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7580102,Kiến trúc cảnh quan,15.0,"A00, C15, D01, V01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7310101,Kinh tế,15.0,"A00, A16, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7580201,Kỹ thuật xây dựng,15.0,"A00, A01, A16, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7520103,Kỹ thuật cơ khí,15.0,"A00, A01, A16, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7620205,Lâm sinh,15.0,"A00, A16, B00, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7850103,Quản lý đất đai,15.0,"A00, A16, B00, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, C00, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7340101,Quản trị Kinh doanh,15.0,"A00, A16, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7620211,Quản lý tài nguyên rừng,15.0,"A00, B00, C15, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7850101,Quản lý tài nguyên và môi trường,15.0,"A00, A16, B00, D01","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7580108,Thiết kế nội thất,15.0,"A00, C15, D01, H00","0",
LNH,Đại học Lâm nghiệp (Cơ sở 1),Hà Nội,7640101,Thú y,17.0,"A00, A16, B00, B08","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7760101,Công tác xã hội,15.0,"A00, A01, C00, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7340301,Kế toán,17.0,"A00, A01, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7310101,Kinh tế,15.0,"A00, A01, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7380107,Luật kinh tế,15.0,"A00, A01, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7340101,Quản trị Kinh doanh,20.5,"A00, A01, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7340404,Quản trị nhân lực,21.0,"A00, A01, D01","0",
DLS,Đại học Lao động - Xã hội (Cơ sở phía Nam),TP HCM,7310401,Tâm lý học,19.5,"A00, A01, C00, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7340204,Bảo hiểm,14.0,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7760101,Công tác xã hội,15.0,"A00, A01, C00, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7340301,Kế toán,17.0,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7310101,Kinh tế,15.0,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7380107,Luật kinh tế,15.0,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7340404,Quản trị nhân lực,21.0,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7340101,Quản trị Kinh doanh,20.5,"A00, A01, D01","0",
DLX,Đại học Lao động - Xã hội (Cơ sở Hà Nội),Hà Nội,7310401,Tâm lý học,15.0,"A00, A01, C00, D01","0",
